,translate,tactic,media_dist,citizen_dist,epsilon,graph_type,ba-m,repetition,lr-intercept,lr-slope,var,start,end,delta,max,polarized
480,1,appeal-mean,normal,uniform,0,ba-homophilic,3,0,8.447731401765688,-0.06510389815628259,0.84183323,11.725278,5.561389,-6.163889,11.725278,0
481,1,appeal-mean,normal,uniform,0,ba-homophilic,3,1,8.196597030259905,-0.1036891539388113,1.0534194,11.933332,4.1199446,-7.813388,11.933332,0
482,1,appeal-mean,normal,uniform,0,barabasi-albert,3,0,5.80769307311304,-0.061052736890801484,2.4318109,12.386389,3.5596664,-8.826722,12.386389,0
483,1,appeal-mean,normal,uniform,0,barabasi-albert,3,1,6.978835321299811,-0.04998522292434902,0.49191895,10.94,4.7629995,-6.177,10.94,0
484,1,appeal-mean,normal,uniform,1,ba-homophilic,3,0,6.287160468497068,-0.06601226159350364,1.151017,9.7275,3.557,-6.1705,9.7275,0
485,1,appeal-mean,normal,uniform,1,ba-homophilic,3,1,7.1314240411755545,-0.05438305975624879,5.708369,11.105278,4.801,-6.304278,11.105278,0
486,1,appeal-mean,normal,uniform,1,barabasi-albert,3,0,6.427919044034335,-0.06274029011100668,2.1826727,10.79,3.9343333,-6.8556666,10.79,0
487,1,appeal-mean,normal,uniform,1,barabasi-albert,3,1,4.394382840637708,-0.06509614324138176,1.5132272,10.247111,1.8395001,-8.407611,10.247111,0
488,1,appeal-mean,normal,uniform,2,ba-homophilic,3,0,7.487449411173572,-0.061257637205167075,0.9441564,11.182222,4.973,-6.2092223,11.182222,0
489,1,appeal-mean,normal,uniform,2,ba-homophilic,3,1,8.064293396059384,-0.07472210948823264,1.9249741,11.832222,4.7790003,-7.0532217,11.832222,0
490,1,appeal-mean,normal,uniform,2,barabasi-albert,3,0,6.705901167871007,-0.06423181995547196,0.93384045,11.215333,4.1516666,-7.0636663,11.215333,0
491,1,appeal-mean,normal,uniform,2,barabasi-albert,3,1,6.354346949590278,-0.05435950676240532,0.6444717,10.277778,4.092,-6.1857777,10.277778,0
492,1,appeal-mean,normal,polarized,0,ba-homophilic,3,0,7.883376382055326,-0.1165849885250109,0.7601429,11.884444,3.455389,-8.429055,11.884444,0
493,1,appeal-mean,normal,polarized,0,ba-homophilic,3,1,5.276411787596944,-0.0626505899213558,8.030162,11.599112,3.0501666,-8.548944,11.599112,0
494,1,appeal-mean,normal,polarized,0,barabasi-albert,3,0,6.469388916122069,-0.07001926145941964,9.458827,12.555555,3.738556,-8.816999,12.555555,0
495,1,appeal-mean,normal,polarized,0,barabasi-albert,3,1,6.294376526303242,-0.07775554016165066,1.0568234,12.94,3.2380002,-9.702,12.94,0
496,1,appeal-mean,normal,polarized,1,ba-homophilic,3,0,5.2514908685943125,-0.08436486336979933,1.437295,12.106667,2.1315,-9.975166,12.106667,0
497,1,appeal-mean,normal,polarized,1,ba-homophilic,3,1,7.408380959728006,-0.1241084406494555,9.676974,11.925778,2.0483334,-9.877445,11.925778,0
498,1,appeal-mean,normal,polarized,1,barabasi-albert,3,0,4.613004711598473,-0.05763199989612289,1.8901647,12.420222,2.4145,-10.005722,12.420222,0
499,1,appeal-mean,normal,polarized,1,barabasi-albert,3,1,3.6230732828243823,-0.05662022925070508,0.5664489,11.243055,1.594,-9.6490555,11.243055,0
500,1,appeal-mean,normal,polarized,2,ba-homophilic,3,0,5.520434265223024,-0.08221907102144682,1.815225,12.384444,2.283,-10.101444,12.384444,0
501,1,appeal-mean,normal,polarized,2,ba-homophilic,3,1,6.403664833639902,-0.07950406978572658,4.4214816,13.2497225,3.3425,-9.907223,13.2497225,0
502,1,appeal-mean,normal,polarized,2,barabasi-albert,3,0,5.040625015534967,-0.0668548473513504,0.25818807,11.593333,2.4185,-9.174833,11.593333,0
503,1,appeal-mean,normal,polarized,2,barabasi-albert,3,1,5.1165235083926675,-0.06715466777663426,2.9190285,13.031944,2.6828332,-10.349112,13.031944,0
504,1,appeal-mean,polarized,normal,0,ba-homophilic,3,0,2.830074841620156,-0.03449893944943113,8.387609,3.1935,1.2546667,-1.9388334,3.689778,0
505,1,appeal-mean,polarized,normal,0,ba-homophilic,3,1,4.169169691533165,-0.020773321190570813,5.0014057,3.015389,2.8082223,-0.20716667,4.276611,0
506,1,appeal-mean,polarized,normal,0,barabasi-albert,3,0,1.9712179864603652,-0.036230855317137364,1.993147,3.676389,0.69483334,-2.9815557,3.676389,0
507,1,appeal-mean,polarized,normal,0,barabasi-albert,3,1,0.6936922718406983,-0.014230000268819647,0.027988935,3.2163892,0.198,-3.0183892,3.2163892,0
508,1,appeal-mean,polarized,normal,1,ba-homophilic,3,0,0.6946641177073863,-0.01029436450198765,0.051503755,3.058889,0.3435,-2.715389,3.058889,0
509,1,appeal-mean,polarized,normal,1,ba-homophilic,3,1,0.5165209100661775,-0.011833428989977864,0.01675022,3.0697222,0.099,-2.9707222,3.0697222,0
510,1,appeal-mean,polarized,normal,1,barabasi-albert,3,0,0.5756489726325686,-0.012469793586439681,0.024618983,3.1106665,0.1485,-2.9621665,3.1106665,0
511,1,appeal-mean,polarized,normal,1,barabasi-albert,3,1,0.5111743156344464,-0.014937255605043873,0.017681321,3.317778,0.0,-3.317778,3.317778,0
512,1,appeal-mean,polarized,normal,2,ba-homophilic,3,0,0.45332429553543646,-0.01317767757231294,0.0063078264,2.8484445,0.0,-2.8484445,2.8484445,0
513,1,appeal-mean,polarized,normal,2,ba-homophilic,3,1,1.2909853417049886,-0.016656451246857107,0.03994004,3.7377777,0.66455555,-3.0732222,3.7377777,0
514,1,appeal-mean,polarized,normal,2,barabasi-albert,3,0,0.7900217922002664,-0.016951634270303398,0.009237623,3.3711114,0.198,-3.1731114,3.3711114,0
515,1,appeal-mean,polarized,normal,2,barabasi-albert,3,1,1.214744526291685,-0.017798103838484756,0.022048648,3.6566665,0.5465,-3.1101665,3.6566665,0
516,1,appeal-mean,polarized,uniform,0,ba-homophilic,3,0,8.596251482697454,-0.06290348070239592,4.207594,11.857778,6.1007223,-5.7570553,11.857778,0
517,1,appeal-mean,polarized,uniform,0,ba-homophilic,3,1,8.137178563604168,-0.10993302317226634,10.2379,9.990889,3.8890557,-6.101833,9.990889,0
518,1,appeal-mean,polarized,uniform,0,barabasi-albert,3,0,6.485371873749148,-0.06261517464305484,10.822359,10.315279,3.9608333,-6.3544455,10.315279,0
519,1,appeal-mean,polarized,uniform,0,barabasi-albert,3,1,7.590941215892004,-0.05564061639535481,21.03003,10.449278,5.1511664,-5.2981114,10.449278,0
520,1,appeal-mean,polarized,uniform,1,ba-homophilic,3,0,4.871081951516786,-0.046293075634883,2.7306194,9.045555,2.9225001,-6.123055,9.045555,0
521,1,appeal-mean,polarized,uniform,1,ba-homophilic,3,1,5.7215246483571205,-0.06418024561523851,4.132381,9.660833,3.0757222,-6.585111,9.660833,0
522,1,appeal-mean,polarized,uniform,1,barabasi-albert,3,0,7.071736213848062,-0.07215742296762596,7.4017725,12.580833,4.079,-8.501833,12.580833,0
523,1,appeal-mean,polarized,uniform,1,barabasi-albert,3,1,4.646367595206559,-0.06303147721614236,4.843219,10.912222,2.3099446,-8.602278,10.912222,0
524,1,appeal-mean,polarized,uniform,2,ba-homophilic,3,0,6.291028755282924,-0.06402498650874487,1.9955798,10.638889,3.7024999,-6.9363894,10.638889,0
525,1,appeal-mean,polarized,uniform,2,ba-homophilic,3,1,7.8709928129952775,-0.06866224038654863,1.8708684,11.332222,4.9055,-6.426722,11.332222,0
526,1,appeal-mean,polarized,uniform,2,barabasi-albert,3,0,7.393003312351118,-0.05998597231385936,4.6460967,12.105278,4.8105,-7.294778,12.105278,0
527,1,appeal-mean,polarized,uniform,2,barabasi-albert,3,1,6.34374670421376,-0.04640887260437013,1.6145059,9.793333,4.3434997,-5.4498334,9.793333,0
528,1,appeal-mean,polarized,polarized,0,ba-homophilic,3,0,8.94823533485378,-0.060837663417488204,12.278686,11.877444,6.6752777,-5.2021666,11.877444,0
529,1,appeal-mean,polarized,polarized,0,ba-homophilic,3,1,10.554601026696137,-0.07631428261148444,29.95517,11.822611,6.798055,-5.0245557,11.822611,0
530,1,appeal-mean,polarized,polarized,0,barabasi-albert,3,0,8.460308213758973,-0.05629703927363747,13.2912655,13.102167,6.178444,-6.923723,13.102167,0
531,1,appeal-mean,polarized,polarized,0,barabasi-albert,3,1,6.542815925848431,-0.06834789060359629,12.5805855,12.860834,3.911222,-8.949612,12.860834,0
532,1,appeal-mean,polarized,polarized,1,ba-homophilic,3,0,5.657405937599021,-0.10157689310306879,3.6929893,11.933278,1.9174999,-10.015779,11.933278,0
533,1,appeal-mean,polarized,polarized,1,ba-homophilic,3,1,6.450938820119717,-0.07876596345081588,12.06301,11.17,3.5922222,-7.577778,11.17,0
534,1,appeal-mean,polarized,polarized,1,barabasi-albert,3,0,9.025580259110233,-0.03049307365762702,12.668881,11.929277,7.841777,-4.0875006,11.929277,0
535,1,appeal-mean,polarized,polarized,1,barabasi-albert,3,1,4.174885136149768,-0.07039789204144373,1.1378222,11.221777,1.6172222,-9.604555,11.221777,0
536,1,appeal-mean,polarized,polarized,2,ba-homophilic,3,0,5.398832335731024,-0.06921229196349961,1.6933857,11.995556,2.573,-9.422556,11.995556,0
537,1,appeal-mean,polarized,polarized,2,ba-homophilic,3,1,4.669743128491743,-0.07404558703910173,1.5694133,11.498889,1.7969999,-9.701889,11.498889,0
538,1,appeal-mean,polarized,polarized,2,barabasi-albert,3,0,4.3793355203142355,-0.07030096026027904,3.0097752,11.821333,1.8434999,-9.977833,11.821333,0
539,1,appeal-mean,polarized,polarized,2,barabasi-albert,3,1,5.6834891829555385,-0.08078022117528441,3.085372,12.76,2.5597224,-10.200277,12.76,0
540,1,appeal-median,uniform,normal,0,ba-homophilic,3,0,1.1020073650649231,-0.020555283624122588,0.432928,2.8362222,0.37533334,-2.4608889,2.8362222,0
541,1,appeal-median,uniform,normal,0,ba-homophilic,3,1,2.092997998493649,-0.018722796202784754,4.4231954,4.0933332,1.3005,-2.7928333,4.0933332,0
542,1,appeal-median,uniform,normal,0,barabasi-albert,3,0,0.6847486222896102,-0.013262493990665111,0.015778497,2.4941666,0.198,-2.2961667,2.4941666,0
543,1,appeal-median,uniform,normal,0,barabasi-albert,3,1,1.2257276165719126,-0.01926073873744292,0.4672761,3.2122223,0.5087222,-2.7035003,3.2122223,0
544,1,appeal-median,uniform,normal,1,ba-homophilic,3,0,0.6060016804106454,-0.013067431123547964,0.015476453,2.7919445,0.1485,-2.6434445,2.7919445,0
546,1,appeal-median,uniform,normal,1,barabasi-albert,3,0,1.4103844263794558,-0.029060039865485155,0.45181915,3.087111,0.297,-2.790111,3.087111,0
547,1,appeal-median,uniform,normal,1,barabasi-albert,3,1,1.992653362621549,-0.01161646056498877,3.4259448,3.1476111,1.5584444,-1.5891668,3.1476111,0
548,1,appeal-median,uniform,normal,2,ba-homophilic,3,0,0.8836161543251344,-0.01632900374507473,0.035766646,3.2962222,0.29500002,-3.0012221,3.2962222,0
549,1,appeal-median,uniform,normal,2,ba-homophilic,3,1,0.8671063026062145,-0.017490744072927073,0.05900326,3.1388888,0.23516667,-2.9037223,3.1388888,0
550,1,appeal-median,uniform,normal,2,barabasi-albert,3,0,0.5050020902157729,-0.01090226214530781,0.037857343,2.5301666,0.099,-2.4311666,2.5301666,0
551,1,appeal-median,uniform,normal,2,barabasi-albert,3,1,0.5695124241448996,-0.013502327259039989,0.020662531,2.8788888,0.099,-2.7798889,2.8788888,0
552,1,appeal-median,uniform,uniform,0,ba-homophilic,3,0,6.866336142854992,-0.027335321504066437,3.777776,9.806666,5.9009447,-3.9057217,9.806666,0
553,1,appeal-median,uniform,uniform,0,ba-homophilic,3,1,6.963313674135626,-0.04857812436997082,0.93694544,9.436389,4.9026666,-4.5337224,9.436389,0
554,1,appeal-median,uniform,uniform,0,barabasi-albert,3,0,8.12804796109552,-0.0546649296790766,12.610676,11.349722,5.811389,-5.538333,11.349722,0
555,1,appeal-median,uniform,uniform,0,barabasi-albert,3,1,6.749625609830853,-0.05652673017924727,1.7071635,10.560833,4.439555,-6.121278,10.560833,0
556,1,appeal-median,uniform,uniform,1,ba-homophilic,3,0,9.502640212103612,-0.030904697055730353,2.5613036,12.654,8.245,-4.4090004,12.654,0
557,1,appeal-median,uniform,uniform,1,ba-homophilic,3,1,7.081045467929063,-0.07425610745114977,4.8803916,10.985945,4.0875,-6.8984447,10.985945,0
558,1,appeal-median,uniform,uniform,1,barabasi-albert,3,0,7.978440281132947,-0.04433277751525603,0.77186584,10.865556,6.1796665,-4.6858892,10.865556,0
559,1,appeal-median,uniform,uniform,1,barabasi-albert,3,1,8.538946136270354,-0.02312299516945404,6.222268,10.8341675,7.589222,-3.2449455,10.8341675,0
560,1,appeal-median,uniform,uniform,2,ba-homophilic,3,0,7.653141177437784,-0.0614947553349836,0.33193767,10.560833,5.196,-5.364833,10.560833,0
561,1,appeal-median,uniform,uniform,2,ba-homophilic,3,1,7.415218206911964,-0.06138302759886866,0.618505,10.815556,4.9871664,-5.828389,10.815556,0
562,1,appeal-median,uniform,uniform,2,barabasi-albert,3,0,9.335949314126063,-0.05201611147746781,5.269597,12.394167,6.911222,-5.482945,12.394167,0
563,1,appeal-median,uniform,uniform,2,barabasi-albert,3,1,6.985731004769626,-0.060000043066378635,4.559436,11.618889,4.5846667,-7.034222,11.618889,0
564,1,appeal-median,uniform,polarized,0,ba-homophilic,3,0,8.695672879211862,-0.0603640875233784,14.0544195,11.775556,6.3212776,-5.454278,11.775556,0
565,1,appeal-median,uniform,polarized,0,ba-homophilic,3,1,9.149595880580343,-0.02713751710917615,8.010118,13.00661,7.918556,-5.0880537,13.00661,0
566,1,appeal-median,uniform,polarized,0,barabasi-albert,3,0,9.894539076098848,-0.04991293104525605,7.0692625,12.328889,7.2061667,-5.122722,12.328889,0
567,1,appeal-median,uniform,polarized,0,barabasi-albert,3,1,9.022467374082424,-0.09434139678920557,7.3634224,12.721111,4.998,-7.723111,12.721111,0
568,1,appeal-median,uniform,polarized,1,ba-homophilic,3,0,7.146941556470247,-0.05533827790307783,12.149579,12.180833,4.1317225,-8.04911,12.180833,0
569,1,appeal-median,uniform,polarized,1,ba-homophilic,3,1,7.750149227734965,-0.01524196011987747,17.295,10.880389,7.1757226,-3.7046666,10.880389,0
570,1,appeal-median,uniform,polarized,1,barabasi-albert,3,0,5.504565357982123,-0.0386743787618784,11.520145,11.8475,4.059722,-7.787778,11.8475,0
571,1,appeal-median,uniform,polarized,1,barabasi-albert,3,1,5.660480842870824,-0.07825466184055105,2.5294812,11.138611,2.5963333,-8.542277,11.138611,0
572,1,appeal-median,uniform,polarized,2,ba-homophilic,3,0,6.4110441858772065,-0.04281562654141388,9.652139,12.212222,4.7270555,-7.4851665,12.212222,0
573,1,appeal-median,uniform,polarized,2,ba-homophilic,3,1,6.208056885732245,-0.05513839894290424,1.3213629,12.106667,4.118833,-7.9878335,12.106667,0
574,1,appeal-median,uniform,polarized,2,barabasi-albert,3,0,6.783191512612735,-0.04437977061552159,11.802017,11.264444,5.157834,-6.1066103,11.264444,0
575,1,appeal-median,uniform,polarized,2,barabasi-albert,3,1,6.2781705942628605,-0.04935101038729983,1.1104854,12.934445,4.367055,-8.56739,12.934445,0
576,1,appeal-median,normal,normal,0,ba-homophilic,3,0,0.6122743696716038,-0.012108752758524539,0.011604264,3.0830555,0.198,-2.8850555,3.0830555,0
577,1,appeal-median,normal,normal,0,ba-homophilic,3,1,1.940775709544192,-0.01954715007031126,0.41815802,3.1544447,1.1838334,-1.9706113,3.1544447,0
578,1,appeal-median,normal,normal,0,barabasi-albert,3,0,1.14041612595095,-0.01379315906520343,0.012972818,3.505278,0.599,-2.9062781,3.505278,0
579,1,appeal-median,normal,normal,0,barabasi-albert,3,1,0.4010829510866787,-0.011764102409597977,0.033309005,2.7377777,0.0,-2.7377777,2.7377777,0
580,1,appeal-median,normal,normal,1,ba-homophilic,3,0,0.4027755512472462,-0.01176649052430602,0.004827712,2.858611,0.0,-2.858611,2.858611,0
581,1,appeal-median,normal,normal,1,ba-homophilic,3,1,0.5042910930977329,-0.014616088265746969,0.0107094,2.7555556,0.0,-2.7555556,2.7555556,0
582,1,appeal-median,normal,normal,1,barabasi-albert,3,0,0.6320619218916735,-0.012845570624414077,0.010743628,3.1622221,0.1485,-3.0137222,3.1622221,0
583,1,appeal-median,normal,normal,1,barabasi-albert,3,1,0.3865061106432797,-0.011326736863112558,0.0018544333,2.5277777,0.0,-2.5277777,2.5277777,0
584,1,appeal-median,normal,normal,2,ba-homophilic,3,0,0.7502394505575593,-0.018358989691033088,0.016666299,3.3386111,0.099,-3.2396111,3.3386111,0
585,1,appeal-median,normal,normal,2,ba-homophilic,3,1,0.7869913801663243,-0.011650679912502413,0.0145327775,2.6442223,0.298,-2.3462222,2.6442223,0
586,1,appeal-median,normal,normal,2,barabasi-albert,3,0,0.6529322632140344,-0.011790754726299877,0.0031430954,2.99,0.24749999,-2.7425,2.99,0
587,1,appeal-median,normal,normal,2,barabasi-albert,3,1,1.0598238545665195,-0.01412310839778158,0.44774574,3.054889,0.55999994,-2.494889,3.054889,0
588,1,appeal-median,normal,uniform,0,ba-homophilic,3,0,6.149738200649416,-0.06959293089301338,1.7717835,9.914389,3.3678887,-6.5465,9.914389,0
589,1,appeal-median,normal,uniform,0,ba-homophilic,3,1,7.294262160003456,-0.06455554526316096,0.8101819,11.279556,4.827722,-6.451834,11.279556,0
590,1,appeal-median,normal,uniform,0,barabasi-albert,3,0,7.452184082695801,-0.040903003701257504,0.20868501,11.091945,5.633666,-5.4582787,11.091945,0
591,1,appeal-median,normal,uniform,0,barabasi-albert,3,1,7.560485601065565,-0.054339292362264924,0.34696516,10.222222,5.2703333,-4.951889,10.222222,0
592,1,appeal-median,normal,uniform,1,ba-homophilic,3,0,7.199629153960791,-0.050717927017902356,0.87181044,10.911944,5.2738333,-5.638111,10.911944,0
593,1,appeal-median,normal,uniform,1,ba-homophilic,3,1,7.56617833514379,-0.05714242689210366,0.65011156,10.525278,5.159167,-5.3661113,10.525278,0
594,1,appeal-median,normal,uniform,1,barabasi-albert,3,0,6.8124458128150955,-0.046310298928308284,1.0419784,10.722222,4.953,-5.7692223,10.722222,0
595,1,appeal-median,normal,uniform,1,barabasi-albert,3,1,6.237916465798115,-0.05944546403928041,3.9048345,10.723333,3.7485,-6.9748335,10.723333,0
596,1,appeal-median,normal,uniform,2,ba-homophilic,3,0,7.1358120833406975,-0.05947413750903098,1.0994879,10.709333,4.4605002,-6.248833,10.709333,0
597,1,appeal-median,normal,uniform,2,ba-homophilic,3,1,7.88882246959623,-0.06292649692000309,0.16156226,11.225278,5.2559996,-5.9692783,11.225278,0
598,1,appeal-median,normal,uniform,2,barabasi-albert,3,0,7.124085472000491,-0.0416316469546357,0.28848284,10.232223,5.4257784,-4.806444,10.232223,0
599,1,appeal-median,normal,uniform,2,barabasi-albert,3,1,7.072654720525037,-0.03798169925741481,1.3570855,10.582167,5.576722,-5.0054445,10.582167,0
600,1,appeal-median,normal,polarized,0,ba-homophilic,3,0,6.120726761954582,-0.07890379396499013,3.6249588,11.63,3.133111,-8.496889,11.63,0
601,1,appeal-median,normal,polarized,0,ba-homophilic,3,1,6.642941447584517,-0.0670130400851841,6.210062,11.332222,4.195444,-7.136778,11.332222,0
602,1,appeal-median,normal,polarized,0,barabasi-albert,3,0,5.924809979457481,-0.048484651902142704,6.6313596,11.471945,4.132889,-7.339056,11.471945,0
603,1,appeal-median,normal,polarized,0,barabasi-albert,3,1,8.887609901471375,-0.03760518013621888,9.271562,13.426666,7.4783325,-5.9483337,13.426666,0
604,1,appeal-median,normal,polarized,1,ba-homophilic,3,0,6.063737412383654,-0.0777835741733534,4.0291495,12.354167,3.3055,-9.048667,12.354167,0
605,1,appeal-median,normal,polarized,1,ba-homophilic,3,1,5.766593922317298,-0.05620528177977689,2.365651,12.076389,3.6586666,-8.417723,12.076389,0
606,1,appeal-median,normal,polarized,1,barabasi-albert,3,0,7.933069865628066,-0.03653695464673625,5.2225633,11.844222,6.551833,-5.292389,11.844222,0
607,1,appeal-median,normal,polarized,1,barabasi-albert,3,1,7.247525353237515,-0.05740188029017384,8.903385,11.2919445,4.639445,-6.6524997,11.2919445,0
608,1,appeal-median,normal,polarized,2,ba-homophilic,3,0,5.785168167692504,-0.03481709747832287,1.5141764,11.879499,4.4639997,-7.4154997,11.879499,0
609,1,appeal-median,normal,polarized,2,ba-homophilic,3,1,5.5107075499193705,-0.04099941995888274,3.075431,11.767777,3.919833,-7.8479443,11.767777,0
610,1,appeal-median,normal,polarized,2,barabasi-albert,3,0,5.924637204022069,-0.03947947402885057,5.067773,12.138721,4.4425,-7.6962214,12.138721,0
611,1,appeal-median,normal,polarized,2,barabasi-albert,3,1,4.242458795350422,-0.04713142332448141,2.9152026,11.776667,2.5625,-9.214167,11.776667,0
612,1,appeal-median,polarized,normal,0,ba-homophilic,3,0,1.9962084924473482,-0.01632755531984217,4.1976633,3.0041668,1.3995,-1.6046668,3.0041668,0
614,1,appeal-median,polarized,normal,0,barabasi-albert,3,0,1.6287810780883376,-0.01270026310536657,1.7259843,2.7164445,1.1225,-1.5939445,2.7164445,0
615,1,appeal-median,polarized,normal,0,barabasi-albert,3,1,0.6225444085019477,-0.01741959772565786,0.029961267,2.4344444,0.0,-2.4344444,2.4344444,0
616,1,appeal-median,polarized,normal,1,ba-homophilic,3,0,1.0985997251795427,-0.02651056834205782,0.061007872,3.365778,0.1375,-3.228278,3.365778,0
617,1,appeal-median,polarized,normal,1,ba-homophilic,3,1,0.8502949299361011,-0.0199275710005566,0.1271705,2.8697221,0.1485,-2.7212222,2.8697221,0
619,1,appeal-median,polarized,normal,1,barabasi-albert,3,1,0.5157680450791149,-0.01082714883989878,0.10797657,2.3497221,0.1455,-2.2042222,2.3497221,0
620,1,appeal-median,polarized,normal,2,ba-homophilic,3,0,0.7694730018778264,-0.015907983496717737,0.013449767,3.569722,0.198,-3.371722,3.569722,0
621,1,appeal-median,polarized,normal,2,ba-homophilic,3,1,1.073095807527525,-0.016566577178860144,0.08140912,3.4017224,0.487,-2.9147224,3.4017224,0
622,1,appeal-median,polarized,normal,2,barabasi-albert,3,0,0.5788774481253927,-0.012405555597527538,0.015897345,2.6875,0.1485,-2.539,2.6875,0
623,1,appeal-median,polarized,normal,2,barabasi-albert,3,1,0.6283802798700548,-0.012425625415948724,0.009432024,2.9444444,0.198,-2.7464445,2.9444444,0
624,1,appeal-median,polarized,uniform,0,ba-homophilic,3,0,7.186289965297302,-0.04510837593769057,6.786664,9.681277,5.2281113,-4.453166,9.681277,0
625,1,appeal-median,polarized,uniform,0,ba-homophilic,3,1,8.707149614216156,-0.05272275985096376,1.2230704,12.003056,6.6545553,-5.3485003,12.003056,0
626,1,appeal-median,polarized,uniform,0,barabasi-albert,3,0,7.7697372860858165,-0.04389947761777301,5.349616,10.201111,5.946,-4.2551107,10.201111,0
627,1,appeal-median,polarized,uniform,0,barabasi-albert,3,1,5.52948682556325,-0.03852531213026781,0.86569357,9.577501,3.9010003,-5.6765013,9.577501,0
628,1,appeal-median,polarized,uniform,1,ba-homophilic,3,0,8.125179720500297,-0.03906823399919191,4.0948877,10.1045,6.5736666,-3.5308332,10.1045,0
629,1,appeal-median,polarized,uniform,1,ba-homophilic,3,1,5.601548564020505,-0.04903131241172688,3.9572914,10.036612,3.6684997,-6.3681116,10.036612,0
630,1,appeal-median,polarized,uniform,1,barabasi-albert,3,0,7.2370985956753,-0.05565732002258301,0.43579277,10.445778,4.893,-5.552778,10.445778,0
631,1,appeal-median,polarized,uniform,1,barabasi-albert,3,1,8.140487674494494,-0.0656768041066994,9.715959,10.800168,5.427722,-5.372446,10.800168,0
632,1,appeal-median,polarized,uniform,2,ba-homophilic,3,0,7.621600451692377,-0.044181018587690676,0.10919758,10.871944,5.8131666,-5.058778,10.871944,0
633,1,appeal-median,polarized,uniform,2,ba-homophilic,3,1,6.003063267172731,-0.050121141127331764,2.1481116,9.797999,3.8873334,-5.910666,9.797999,0
634,1,appeal-median,polarized,uniform,2,barabasi-albert,3,0,7.204869643056016,-0.08337325745578267,2.608875,10.909722,3.8205001,-7.089222,10.909722,0
635,1,appeal-median,polarized,uniform,2,barabasi-albert,3,1,6.086619099700433,-0.08623587153076585,2.3984377,10.720334,2.3441665,-8.376167,10.720334,0
636,1,appeal-median,polarized,polarized,0,ba-homophilic,3,0,7.545551476615227,-0.05267674497889177,8.818391,12.636389,5.6114445,-7.0249443,12.636389,0
637,1,appeal-median,polarized,polarized,0,ba-homophilic,3,1,4.876723148524312,-0.05717402604910045,3.4734392,10.388889,2.7421665,-7.646723,10.388889,0
638,1,appeal-median,polarized,polarized,0,barabasi-albert,3,0,7.074258279656574,-0.08811316373661095,6.760935,12.525278,3.0617223,-9.463556,12.525278,0
639,1,appeal-median,polarized,polarized,0,barabasi-albert,3,1,5.710812829019078,-0.0373094689036926,16.873898,10.626667,4.309722,-6.316945,10.626667,0
641,1,appeal-median,polarized,polarized,1,ba-homophilic,3,1,8.012662172317505,-0.04101659718681785,12.198096,12.3,6.4335556,-5.8664446,12.3,0
642,1,appeal-median,polarized,polarized,1,barabasi-albert,3,0,5.847963946976813,-0.04467194263751692,11.266798,11.798611,4.177722,-7.6208887,11.798611,0
644,1,appeal-median,polarized,polarized,2,ba-homophilic,3,0,8.379847560353229,-0.04342883787543526,11.777011,12.932222,6.745056,-6.187166,12.932222,0
645,1,appeal-median,polarized,polarized,2,ba-homophilic,3,1,6.689736676252086,-0.0366696440580204,12.009329,12.338834,5.305333,-7.0335007,12.338834,0
646,1,appeal-median,polarized,polarized,2,barabasi-albert,3,0,6.633891988843455,-0.051291589348564336,8.913898,12.136389,4.6090555,-7.5273333,12.136389,0
647,1,appeal-median,polarized,polarized,2,barabasi-albert,3,1,6.536108140312528,-0.05755683532127969,11.562501,12.635279,4.4238887,-8.21139,12.635279,0
649,2,broadcast-brain,uniform,normal,0,ba-homophilic,3,1,5.561521291732788,-0.013739065282485061,11.820824,3.2562222,4.6772223,1.421,8.421888,0
650,2,broadcast-brain,uniform,normal,0,barabasi-albert,3,0,6.795698336886065,-0.015893380329080296,18.213173,3.44,8.616222,5.1762223,9.990222,0
653,2,broadcast-brain,uniform,normal,1,ba-homophilic,3,1,6.662307880942459,-0.017242595318755417,9.955676,2.5544446,7.8118887,5.2574444,10.392722,0
657,2,broadcast-brain,uniform,normal,2,ba-homophilic,3,1,8.828564561510158,-0.015863494570978087,12.665307,3.2177777,9.030556,5.812778,13.851222,0
660,2,broadcast-brain,uniform,uniform,0,ba-homophilic,3,0,9.06652200707483,-0.06353443081022926,14.753891,10.849889,5.8009443,-5.0489445,11.342501,0
661,2,broadcast-brain,uniform,uniform,0,ba-homophilic,3,1,8.275026643258235,-0.022762721350829525,12.702985,10.201111,7.4345,-2.7666106,11.956722,0
662,2,broadcast-brain,uniform,uniform,0,barabasi-albert,3,0,7.516172546067389,-0.010971911805787236,14.767133,10.578889,6.408056,-4.170833,10.790388,0
665,2,broadcast-brain,uniform,uniform,1,ba-homophilic,3,1,9.46216864247847,-0.01613999517794648,11.585149,10.944445,6.156778,-4.787667,12.514334,0
667,2,broadcast-brain,uniform,uniform,1,barabasi-albert,3,1,9.322595291367842,-0.02374002396251281,10.613686,9.7497225,9.295111,-0.45461178,14.117056,0
669,2,broadcast-brain,uniform,uniform,2,ba-homophilic,3,1,6.666372763265492,-0.01539294771479266,10.079307,11.444388,6.375222,-5.069166,11.444388,0
670,2,broadcast-brain,uniform,uniform,2,barabasi-albert,3,0,7.213653843147543,-0.014747677712418923,13.20014,11.169723,5.9954443,-5.1742783,11.169723,0
